x,y,sd
12802.4,8285.0,10.7
7313.9,11724.6,14.8
12515.6,7465.2,20.2
14266.6,22361.3,31.9
15988.8,12051.9,41.9
18591.9,22763.6,25.5
17313.3,20045.1,19.0
3482.0,14645.8,28.2
11486.4,12864.3,22.8
17346.1,6437.5,32.2
16829.6,7122.6,16.1
13375.7,17447.7,27.2
12316.3,13309.6,32.6
13418.8,17357.3,25.8
9665.3,11886.6,30.0
3500.0,14632.2,14.5
3958.5,7665.2,24.4
21409.7,20372.1,31.6
13645.0,6188.8,22.1
11347.4,22467.9,32.0
13383.2,17416.8,19.0
7364.0,22327.6,25.6
14957.1,20539.2,23.5
20515.5,9620.2,19.6
11235.2,15023.1,27.7
14391.0,20557.1,24.7
13272.7,12458.0,46.2
10784.7,7879.7,22.6
16224.5,17453.3,28.3
15112.4,19288.1,13.3
15398.3,5284.4,26.0
17737.7,2404.4,32.9
13032.3,13609.9,21.7
3914.8,1858.4,25.0
15088.7,10656.1,30.4
10098.2,19473.1,28.3
9733.2,19282.5,31.6
16249.7,10391.0,45.6
10421.3,14883.7,15.7
22189.9,1382.8,35.1
20272.1,15661.3,26.4
17919.7,6886.6,30.9
19630.3,12009.3,13.5
25166.7,2916.0,21.0
4931.9,24493.9,18.7
20054.9,17923.8,23.5
15147.1,15044.2,29.2
13504.4,19561.9,29.0
15640.5,12776.5,30.5
1374.9,19651.0,29.4
11455.2,11540.8,35.4
11340.2,13768.0,22.2
15766.0,10253.3,23.5
10883.6,14579.1,24.0
15939.4,6053.5,31.9
9712.6,5951.9,23.1
7563.8,17070.0,25.6
15118.3,20332.5,28.5
7292.6,18943.5,36.5
24081.3,10303.1,19.5
15283.2,14076.1,25.7
10912.0,11882.0,11.5
3935.2,18024.9,24.5
18980.0,4292.1,12.5
11228.9,13361.3,41.8
14802.8,8573.5,12.8
4879.8,20186.1,29.9
11286.7,6333.8,23.5
17728.4,4122.3,15.2
7485.0,14932.7,28.1
20462.0,15579.7,33.2
6774.1,10460.3,24.6
17661.7,2401.4,30.9
4873.8,10570.3,29.9
15162.8,19042.2,29.8
15669.6,3948.3,20.1
14818.6,10604.6,11.5
17681.1,2429.9,28.0
4839.9,10501.4,35.4
18890.3,15814.3,18.6
21005.4,12037.6,24.9
13314.5,18697.3,28.1
13277.5,18673.2,13.9
6221.2,14581.0,20.4
3247.9,11306.6,15.2
20677.3,11054.8,22.6
21269.5,5056.6,17.0
11937.5,23192.4,25.3
11912.0,13929.7,21.7
6858.2,5976.3,27.0
20017.3,9358.7,29.0
12300.6,10935.3,31.1
14451.0,7533.3,25.0
757.1,3799.9,28.7
7731.7,23729.2,23.2
21006.8,6619.8,11.3
13298.7,18705.4,11.1
7855.5,23732.9,25.4
13294.4,18691.9,26.3
20244.6,10966.9,28.1
5315.4,15192.5,11.6
1519.5,16326.4,30.9
13963.4,12946.3,33.6
6397.3,17021.3,22.8
13279.7,18737.1,36.0
5737.6,9400.4,30.3
19153.0,14242.3,31.9
19245.5,8685.1,19.5
12050.7,18023.7,23.4
17594.2,12803.8,26.2
11844.7,13685.2,23.1
6581.2,17566.8,27.5
865.5,4312.8,25.9
12247.2,18674.0,26.2
13667.7,11145.8,40.8
20037.9,10704.4,15.3
24450.7,3046.4,26.5
15588.2,9854.4,23.5
24474.0,3047.1,24.4
24450.8,3048.7,15.7
12965.4,15590.5,23.3
23733.8,15538.3,20.2
13122.9,17012.3,32.5
18041.7,7984.6,23.0
24471.7,3032.4,18.4
13439.0,8119.0,29.6
10942.6,9787.1,28.8
11640.7,19083.4,17.1
11662.1,19094.6,31.2
10197.9,9506.5,30.5
11678.6,19061.1,22.1
17378.3,2852.7,17.3
18284.7,4277.8,18.3
11040.3,18487.2,21.6
7097.3,561.9,26.0
19476.9,18093.5,10.8
10237.0,9512.7,37.9
20112.9,7947.2,28.5
17321.0,2865.3,27.8
13058.1,9363.4,26.6
15179.3,17771.5,14.6
11101.5,9446.2,34.5
2076.3,7268.1,25.4
15154.5,16752.8,33.6
6550.0,20645.7,36.4
8614.5,8736.3,29.3
6144.1,9134.5,24.9
15652.1,6268.4,36.3
10872.0,22172.1,17.3
14168.7,13599.3,36.7
19323.4,16850.7,28.2
15126.5,14967.7,33.9
4913.0,3996.9,23.1
13334.0,7124.6,41.7
14432.0,11760.4,33.6
13354.0,7178.1,28.9
20701.2,9126.7,12.3
10205.8,9502.3,31.3
6187.6,9140.6,31.4
17366.6,2876.3,22.9
6147.1,9135.7,22.8
8058.6,14015.6,33.8
5650.0,21540.3,25.9
10891.0,15774.0,28.3
17381.9,2861.9,15.9
10215.6,9487.5,39.9
11733.5,23702.0,28.3
6972.6,8672.0,24.9
3467.1,16296.2,24.9
13022.9,23207.8,22.8
10560.6,10569.5,22.9
24059.5,11747.7,26.8
19935.3,7576.7,32.0
5356.7,12597.6,28.2
16750.4,8846.7,26.2
6491.1,10840.9,27.3
17368.8,2900.2,30.2
15004.9,8269.3,15.4
15449.1,15141.6,32.7
15131.0,23078.9,17.6
11907.3,19026.7,11.8
10212.5,9515.8,34.0
19280.1,5153.4,28.6
15512.1,15165.5,25.9
9873.1,18259.2,27.1
13737.5,13265.0,37.1
17947.3,5639.9,25.5
1182.3,3778.5,24.5
11906.3,19038.4,32.3
12804.7,5527.1,51.6
19145.0,6375.8,26.7
11045.2,20899.1,19.2
17364.1,2862.3,26.9
16878.3,15047.0,17.5
9892.5,18236.7,25.0
19949.5,15060.6,28.2
17359.6,2837.5,37.2
13141.4,10743.4,26.8
902.5,10209.8,31.0
16055.1,20265.3,29.6
22217.4,16611.1,21.4
1550.8,17703.0,16.6
14212.2,12473.0,32.0
9669.9,9165.5,21.0
16262.2,3721.5,34.6
6619.9,20889.9,26.1
9296.4,9451.5,12.8
6594.4,20947.1,27.0
9879.4,19451.0,23.8
20527.5,9557.7,19.2
9877.2,12060.9,21.0
13339.8,5138.1,27.8
9918.7,18280.4,18.0
21282.7,10674.0,23.1
11993.0,15543.5,26.0
11824.5,9973.3,27.3
9879.4,12066.2,17.1
5590.4,14790.9,22.1
10810.5,15144.1,35.5
17353.1,2857.6,24.8
14868.8,20119.2,17.1
17886.6,16644.2,23.7
9894.6,12068.4,16.2
9865.3,12069.6,19.5
3004.4,19259.3,44.2
9873.0,12058.1,18.3
9861.8,12054.1,30.7
18951.4,6804.2,28.0
12674.7,15550.4,21.7
10674.9,16851.3,26.0
19397.4,7435.5,25.5
5648.3,3628.7,26.7
15367.8,24642.7,21.7
8720.8,14385.2,32.8
7633.7,8435.6,28.0
7653.6,8473.5,37.1
4739.0,21915.6,25.8
13361.5,5164.0,33.8
8675.8,12002.0,21.0
8662.9,11348.7,28.9
8684.5,12045.2,28.7
6612.7,21183.1,30.9
12160.0,8328.7,19.4
7587.4,13752.4,26.4
13960.8,14814.9,23.5
10466.5,13019.6,23.0
16142.8,13753.7,23.1
6457.6,13933.9,16.1
4576.1,19559.7,30.8
8689.2,22493.4,23.3
20110.5,18117.6,33.2
23089.1,16152.1,25.8
7959.2,9722.9,32.3
8607.1,16503.6,30.7
9279.9,20596.5,21.5
16132.4,8074.7,30.1
9384.2,20465.4,25.6
13154.3,24323.9,26.0
9311.3,20449.9,30.2
12963.7,13356.1,27.2
15607.7,15382.5,12.7
8456.8,12519.5,27.4
3352.2,17993.5,14.3
3363.5,17978.3,28.8
9460.4,19866.9,30.5
7713.4,15952.9,26.3
9138.7,9844.4,24.5
3497.0,18080.9,33.0
3487.9,18058.4,21.5
1376.2,14652.3,33.3
5837.6,17117.6,30.2
14675.7,14153.1,29.9
17231.0,7329.7,23.3
15699.8,7760.0,21.4
11681.3,14147.1,25.7
20547.6,10482.9,24.8
9854.4,10966.1,25.7
18164.3,5266.2,35.0
23124.1,16106.0,28.1
7496.8,1100.4,27.2
9691.0,12538.5,24.7
14203.2,22466.5,33.4
2196.4,12441.8,29.5
5361.0,14723.4,25.6
5450.1,14925.2,25.8
2144.8,12552.4,23.0
15764.8,10554.4,22.8
14454.6,14591.5,14.0
14997.0,23533.4,19.1
3891.5,14495.2,30.8
1364.9,5759.8,31.2
14617.4,11973.1,24.1
19369.3,14825.8,17.1
13241.3,16416.0,11.1
7692.8,10388.2,47.3
4968.8,5669.5,27.5
2742.1,7734.4,23.1
17035.6,10095.3,8.9
9012.7,11055.8,19.3
1842.7,5993.0,37.4
1560.2,5688.1,51.0
9660.3,11166.9,11.5
8613.4,11770.3,24.5
22078.2,2772.1,8.7
3014.9,2233.7,17.2
6996.9,13285.9,15.2
9746.0,9999.1,25.6
713.3,6234.9,16.6
805.4,11230.9,18.6
6866.4,13985.8,23.0
3536.9,19125.8,16.5
1453.0,5598.8,24.6
1859.5,5970.6,24.0
21129.9,19400.4,6.1
8642.8,11790.5,6.9
7964.1,16763.8,19.9
7107.2,631.2,14.9
9514.3,14667.8,9.8
4654.3,1773.6,19.1
1705.5,5623.9,28.0
3463.0,19067.5,61.3
17572.4,4131.7,9.2
1457.3,5672.0,20.4
2890.0,3814.0,38.1
2643.5,18965.6,19.1
7101.8,595.8,10.9
9677.0,11191.4,20.2
4195.9,19788.2,17.9
12731.5,7962.9,9.9
683.7,6226.6,17.1
16556.2,10728.4,8.2
8181.0,16828.4,21.6
17569.3,4109.6,7.5
7249.5,11161.3,14.5
1846.4,5480.5,18.6
3394.7,16050.8,13.1
2893.7,3807.2,15.9
21603.6,6511.9,9.5
13854.7,10404.3,13.4
3110.9,2911.6,52.8
8710.1,13883.5,26.3
8969.0,11068.4,19.9
10932.9,13390.5,17.3
8812.7,15124.4,24.0
17643.6,11773.6,15.2
1799.0,1896.7,31.0
13858.8,10413.6,15.6
7095.8,14490.5,7.3
10331.4,10609.3,17.8
1428.7,5624.4,17.7
7229.5,15853.9,14.4
12679.8,5703.4,12.4
7100.7,605.5,14.0
16565.7,10730.3,11.1
6971.2,11087.9,7.4
10346.4,10616.7,8.6
3342.8,16352.4,8.6
10970.8,13428.7,11.6
3114.2,1288.8,19.6
17584.7,4135.6,14.6
9757.2,11220.7,66.8
14034.6,8430.8,12.1
3096.2,4954.4,17.8
2417.5,4317.2,18.1
7185.0,15777.4,18.0
23209.0,16107.4,7.2
1588.4,5455.1,49.4
6513.3,15057.2,14.7
9621.2,11199.2,13.3
7159.9,12282.2,23.9
3586.0,17518.9,11.8
3463.9,1812.4,15.3
12756.6,14511.1,15.5
3013.7,2995.6,50.3
8978.5,11060.0,14.4
1414.0,5624.7,13.3
2596.1,5286.9,16.2
1210.7,4623.3,41.2
1075.7,8122.4,18.2
5723.9,16595.9,10.8
13124.1,14874.4,30.0
2525.4,8114.6,21.2
7148.4,14480.9,19.0
3282.4,2244.3,49.0
7153.8,12229.9,8.2
8999.3,11062.8,9.5
1976.3,5286.6,28.8
9733.1,14108.8,11.6
15129.7,4379.9,8.6
14762.9,19147.2,16.4
7143.9,12224.8,6.9
15830.8,4112.6,6.9
2660.7,5263.8,18.5
4359.5,13708.2,24.4
13128.8,14839.2,19.2
9629.5,11189.6,7.2
4635.6,2771.3,16.2
3084.3,3083.4,7.7
2488.2,5579.9,24.8
3542.6,15791.0,15.8
7069.9,15920.2,25.6
11645.2,13039.8,19.3
7152.5,14457.8,14.8
2429.5,5433.8,43.6
2029.2,22227.4,11.1
4341.2,13755.6,15.5
10921.7,20172.5,29.2
6626.8,19681.9,17.3
7606.6,20450.5,18.8
7323.6,9293.4,11.4
4648.5,2863.2,39.1
5105.7,20216.1,8.9
780.5,4299.7,25.1
4243.3,14817.5,24.2
2498.4,5476.7,28.7
7831.9,14567.3,5.5
789.5,5855.3,34.4
7162.6,12233.8,14.2
7934.7,15774.3,22.5
9008.8,11048.3,11.7
712.7,3575.8,46.1
9768.8,14091.8,17.5
3528.6,19639.5,8.9
7925.7,12619.3,14.6
18557.6,17292.2,13.2
11138.7,21026.1,13.5
18051.9,6887.6,9.2
2486.8,5471.1,18.3
3756.4,1310.0,13.1
7231.0,12188.5,16.5
991.2,2760.0,32.4
4119.0,5354.5,21.3
2802.8,3541.8,25.2
3623.0,2614.8,17.3
3125.6,7065.7,12.9
8986.2,11052.3,13.4
16594.1,10745.9,7.7
1681.4,8277.3,19.9
3780.1,4572.0,16.3
2423.3,5509.2,23.7
7682.9,22991.6,11.3
666.5,4025.6,44.5
9184.6,14287.7,13.4
3043.9,856.5,20.8
15814.1,8009.4,15.0
2705.5,9065.6,14.4
1743.4,3538.6,18.7
9907.0,12505.6,13.9
9170.2,14280.5,11.2
8280.2,13936.5,12.7
7027.7,15869.6,22.1
4048.4,14760.3,11.3
8975.9,11042.2,14.4
3139.7,3158.5,17.5
6593.2,19686.0,20.3
2381.4,4267.3,57.0
7805.9,14556.2,9.5
7016.4,15872.2,11.0
3280.7,17523.9,22.6
966.3,10109.1,9.7
9910.3,12488.8,8.2
751.1,3923.2,23.6
6585.6,19691.5,12.7
1547.2,2456.7,29.0
5999.7,4962.6,13.8
1632.9,2799.7,25.0
1327.3,4825.2,36.1
790.1,5805.1,17.5
10949.0,12647.5,24.0
7838.6,14563.1,8.3
4525.6,4714.0,15.4
7007.2,16005.9,11.0
9913.2,12490.7,19.9
835.1,2422.1,24.5
5469.8,564.2,26.5
11002.8,17012.8,28.5
5143.0,12587.7,9.8
17853.5,10666.3,11.6
1177.5,2265.7,31.9
16798.5,8634.9,15.6
8764.8,12722.0,28.6
7224.2,11181.5,15.5
1728.2,3534.5,23.5
17870.9,21223.9,12.8
3327.1,16332.4,10.1
835.2,2406.5,17.5
2663.3,2454.5,17.5
2202.1,3963.6,37.3
8778.8,12661.1,33.0
13108.9,14856.8,21.6
3145.8,3173.8,13.0
2194.1,1860.3,24.1
9626.2,10009.0,18.5
3982.5,16476.2,17.4
8336.8,23430.3,11.8
1669.5,2784.0,21.2
3213.3,15500.0,10.1
4833.0,2947.2,17.6
5258.6,5513.2,19.2
6749.6,1333.8,21.2
8100.9,15887.7,15.3
3000.7,3968.0,30.4
3234.6,15494.4,21.7
15807.8,8029.5,28.6
3256.6,6372.8,20.2
1174.4,4625.9,16.9
3223.7,15505.1,19.2
2067.9,3879.2,24.5
9168.3,14257.0,17.7
3511.5,15798.3,4.4
11332.0,10275.9,7.7
22535.4,12378.5,16.2
435.0,4028.6,20.1
3285.4,17535.0,10.2
2474.9,18257.7,17.1
7567.7,25112.5,9.9
4184.7,14778.7,38.9
4962.3,16164.2,19.9
15671.5,19050.4,26.1
9087.1,16940.1,16.8
8021.3,21147.3,18.3
3143.7,3122.5,12.8
972.4,10109.1,18.1
9059.3,16949.3,6.4
3724.7,1304.8,22.0
3296.7,17524.7,15.4
5851.0,1766.2,14.2
8032.1,21141.8,20.4
3715.6,1859.2,19.4
4699.5,5371.7,18.7
8471.3,13911.9,11.2
960.1,10099.4,9.4
3396.4,3278.3,21.7
3266.9,17519.0,18.7
13473.1,9316.9,23.6
11361.6,10257.8,15.3
23221.9,16114.0,13.3
942.7,10109.2,8.2
5711.5,23091.4,21.4
5206.7,19503.0,6.6
6075.3,962.9,12.2
2661.8,6640.5,13.9
2298.2,4002.4,44.0
3767.9,1321.9,13.4
15208.0,12053.6,16.4
11632.2,13068.9,13.5
4852.5,22546.3,17.9
746.8,4300.3,18.7
2555.2,3392.5,18.2
3973.1,16491.0,12.8
10450.8,21267.3,7.7
18787.3,12293.5,10.5
7559.0,25123.2,11.4
2541.6,23326.7,13.3
758.2,4332.0,8.8
18814.7,12254.2,11.4
9166.7,14271.9,12.5
11339.9,10270.1,14.3
18765.2,9036.9,10.7
2950.3,15813.9,24.5
14123.6,7456.8,14.1
7563.6,25111.5,15.7
3680.7,17622.1,19.9
9203.0,14364.9,20.8
2334.1,2717.7,13.9
3376.7,3431.4,13.4
3139.3,3152.3,14.8
3726.9,1830.1,19.0
2521.7,23353.4,14.6
3675.8,17618.7,14.1
3002.3,15811.0,8.5
15588.5,9065.3,14.7
735.2,4340.6,16.9
3165.8,3789.4,4.1
13421.6,9350.6,17.2
2463.5,5505.1,20.1
5231.4,19486.3,12.7
14110.2,7448.0,18.4
16045.2,12741.7,12.0
4645.6,561.1,20.0
7036.8,17985.8,20.1
7569.4,25124.2,5.5
3791.9,1330.1,29.1
2481.4,5502.5,19.9
13354.8,10692.3,5.5
5216.6,19491.1,9.9
3784.9,1286.1,16.2
2333.7,7160.4,13.6
6333.3,24638.3,29.6
2077.4,3864.2,28.3
1143.7,10446.5,14.1
3148.9,3159.8,18.1
3973.9,16509.6,14.3
5215.5,19498.5,5.0
6326.8,24653.4,14.6
4267.0,16511.4,38.1
21495.9,16517.4,54.1
3281.8,6003.5,28.6
6025.8,20047.2,10.2
16251.8,4602.6,11.3
777.3,4252.3,18.1
6345.7,24641.3,15.5
4037.1,22162.0,18.8
1127.9,10476.4,12.6
4333.2,16498.7,22.4
6344.3,24630.0,14.3
3274.0,5993.9,19.3
7031.2,17964.0,19.9
3526.6,19724.6,23.1
6948.5,19547.2,8.0
2153.2,4415.4,18.2
6336.7,24635.5,11.2
3282.7,5945.6,27.4
6711.4,16571.6,35.3
2330.5,8726.6,23.9
4101.1,16557.4,10.6
3760.3,1307.3,10.4
4002.4,22152.5,17.2
2334.9,2747.3,15.1
1126.4,10448.0,13.0
4575.6,703.0,29.2
3124.9,1228.3,19.4
7032.9,17979.1,12.9
12318.0,18701.6,25.2
1224.0,2268.0,29.0
2136.2,4432.2,25.2
4509.7,605.5,30.3
744.8,4316.0,7.2
4562.8,10046.9,20.3
3146.9,4633.0,14.2
6710.8,11620.8,9.2
3178.0,3191.4,28.4
3364.3,19665.5,21.5
1135.3,10466.4,10.6
21962.1,3204.3,18.5
4596.4,675.4,47.0
5198.1,19486.9,9.4
3148.2,3140.1,22.6
14972.3,8255.0,18.7
6638.8,16538.8,14.8
6847.5,18275.8,15.7
6220.9,14738.1,16.8
1557.9,8459.4,8.4
3165.4,3144.1,21.2
3288.5,5960.8,18.1
3128.6,3145.0,18.3
6240.9,21558.0,19.3
13342.2,10698.5,8.7
5306.2,21032.8,12.6
9861.2,17302.2,27.4
5179.3,19483.6,30.6
21599.3,2136.3,12.1
2269.3,2788.6,17.4
21301.5,2706.9,15.1
4444.1,19359.5,10.9
5230.1,19498.6,12.5
4017.8,22172.2,11.7
22890.6,2664.9,12.9
4014.3,22152.4,5.2
21594.6,2106.6,8.3
8436.0,17850.3,26.4
22930.5,2698.0,14.1
2297.2,2744.8,14.9
5290.3,1549.7,12.3
8069.1,22460.8,8.4
8067.4,14004.6,8.4
4316.7,16502.0,21.3
5224.7,19482.2,9.7
6055.1,957.4,25.0
1189.3,5434.6,19.0
22904.6,2670.7,9.6
9882.6,10285.0,11.3
6403.2,1236.4,17.9
22916.3,2671.3,11.0
11007.9,6554.6,12.3
793.2,5928.5,22.1
5218.0,19489.5,18.0
8039.6,15857.6,11.6
16240.5,5847.4,12.1
6374.7,16165.1,20.5
20647.1,19332.0,12.1
18425.5,2025.6,19.5
16269.8,5959.0,48.0
3516.8,15802.1,11.5
22922.3,2680.1,14.6
6256.0,21515.5,12.8
8002.1,21379.9,7.3
3837.7,12800.6,17.5
20595.9,16105.3,12.2
18886.3,4091.6,17.4
6274.9,21502.8,10.6
3111.8,3130.2,18.5
4400.7,2369.3,14.4
2169.0,20978.2,13.6
3517.3,15794.5,9.0
5203.4,19497.3,5.2
3840.9,12813.0,14.6
12335.6,6384.0,25.4
576.3,2849.4,20.3
17202.4,23068.6,12.3
3121.7,3152.8,16.6
6279.4,21521.9,17.9
12337.3,6384.4,22.1
3837.3,12785.7,6.4
16232.4,5828.6,15.0
21577.9,2125.3,11.9
5207.3,19485.7,9.2
3216.9,1658.1,37.6
1146.7,5322.6,32.4
4597.8,3237.9,11.6
3623.0,4563.5,16.9
14215.9,7855.5,23.3
22804.7,6382.9,18.1
3147.4,3185.7,9.9
2305.4,451.7,18.3
1109.7,5417.7,34.2
6770.4,25089.6,14.9
5208.5,19502.5,7.5
2139.0,3755.9,16.5
14338.1,10087.9,16.7
5371.1,2558.4,15.8
21617.0,2107.2,14.5
16231.1,5823.2,10.6
19787.7,3547.5,12.5
7122.7,15975.7,10.2
9875.0,10273.5,7.1
16241.4,5834.2,11.2
3152.6,3146.1,28.6
4592.2,3234.1,10.2
9884.8,10267.5,15.1
3455.8,4256.3,41.3
3289.5,1246.6,23.3
7388.9,10868.8,25.6
3470.4,4241.0,30.9
3151.5,3139.7,11.9
4592.7,3244.2,9.5
3484.0,15825.4,27.7
5363.4,21322.8,10.4
3116.0,3123.7,31.0
12552.1,12394.2,6.7
3132.2,3133.4,17.1
1404.9,21410.7,18.7
19895.6,6801.9,14.1
682.6,3884.8,19.6
23109.3,11041.7,4.8
10210.8,10216.0,20.3
4573.1,3242.0,15.0
3799.6,23521.0,24.1
3129.9,3140.8,19.4
7863.4,10914.7,19.0
3778.7,23510.1,11.7
11237.8,24884.1,22.7
16332.6,8225.0,47.0
7093.4,15965.2,18.1
3140.7,3154.8,16.6
3206.1,1667.0,38.5
7106.8,15960.7,28.6
12626.1,5856.2,10.6
8327.1,24331.5,6.5
3127.4,3159.7,17.7
3328.7,1263.5,22.9
2106.8,3695.0,23.5
3238.4,1649.5,14.7
9584.9,14549.3,15.3
2352.0,8738.3,10.9
17299.0,19124.1,14.7
3326.0,1250.6,23.7
6578.9,21195.3,28.3
8232.9,13457.5,7.3
8706.7,10800.8,13.3
21545.8,10665.0,13.4
3243.7,2535.0,11.0
19890.8,7533.1,14.6
6580.2,21211.5,13.7
8694.3,10863.8,7.4
8697.7,13374.9,11.9
18883.8,4075.9,18.1
24662.6,7977.3,17.2
11343.6,15321.3,12.2
6571.6,21191.1,17.9
8863.8,17076.6,14.7
6466.3,2789.7,14.3
18882.6,4085.0,12.4
4613.9,3222.4,14.3
3373.8,6076.0,17.5
3126.5,3144.5,21.6
21551.2,10652.2,13.4
6208.3,14711.8,12.1
7568.8,25121.2,15.2
2697.3,6138.1,15.5
3122.9,3141.6,18.0
11363.7,15305.1,21.4
6999.3,11042.7,17.7
21542.1,10654.9,13.2
6127.4,19450.4,16.0
6209.3,9235.8,15.6
11325.2,15312.9,17.1
14214.5,7828.1,19.8
4276.0,2400.0,18.4
7578.2,25117.0,6.3
11355.6,15344.8,14.8
19673.7,13085.2,16.9
6975.8,11084.9,7.6
2817.7,2619.8,16.1
5517.6,21922.5,35.2
18885.0,4063.5,16.6
7562.0,25119.4,12.3
4543.4,639.7,13.5
4061.4,17965.3,14.5
5589.4,5102.0,13.7
18866.9,4080.8,16.6
3508.7,15790.4,13.6
3221.3,2951.1,28.1
10823.2,13020.1,11.6
18784.5,22013.1,19.7
1025.7,19319.8,9.7
3186.4,2517.4,14.5
14840.6,12446.2,24.6
18859.1,4096.4,15.8
2790.1,2645.8,22.6
16621.4,14388.3,4.7
6402.8,15019.2,6.0
5576.7,5094.9,14.5
6262.7,9216.2,11.3
9884.3,15369.3,15.4
4495.7,4912.7,9.2
2369.9,3037.5,13.8
9435.6,17685.2,13.0
7640.3,10703.6,16.8
5716.1,16579.2,12.4
8277.6,13451.3,13.8
4572.6,599.1,24.4
3191.3,6398.2,8.0
7506.7,15813.8,13.6
11118.8,21016.2,9.6
6540.6,21204.6,14.6
7578.6,15777.1,33.4
7934.7,10504.0,6.8
2810.7,2616.8,18.0
3500.3,15794.9,7.0
12101.4,20816.3,26.4
2421.2,1356.7,18.6
18887.3,4057.3,18.1
4210.3,12838.0,13.6
6608.8,21217.8,14.5
12110.9,20821.4,8.3
2018.1,5793.3,27.5
18884.5,4096.3,15.2
4183.5,12809.7,10.9
2162.9,20972.8,14.8
7379.9,18320.7,12.9
3096.6,8567.4,14.0
3189.5,6401.2,13.1
2383.3,3106.1,32.2
4192.1,12820.1,7.4
18880.6,4071.7,12.9
3643.9,4546.9,34.9
3415.8,7771.4,19.9
2412.5,3120.1,14.0
2307.4,8733.5,32.9
8425.7,13292.2,9.0
7954.9,10531.9,12.5
2409.3,3075.0,19.8
2165.8,20967.0,10.5
7529.2,15825.5,12.3
7649.7,10690.1,15.7
18871.4,4072.7,15.5
13547.4,5867.6,14.3
4657.3,19834.6,16.7
7523.3,15826.9,5.9
12122.2,20809.3,9.1
1092.7,8117.7,8.8
5446.5,15462.7,21.3
5226.3,21523.8,14.6
19324.3,15209.5,7.1
18886.5,4082.0,23.2
4015.1,11040.0,25.8
5208.7,21536.4,8.5
1374.3,19770.0,13.6
12115.7,20818.9,9.0
23990.5,13118.1,9.6
18887.7,4116.2,15.8
684.3,6173.9,24.9
3515.6,15792.3,15.5
719.8,6164.4,6.8
7642.1,17889.7,15.3
2047.6,2012.8,31.9
20933.3,5085.0,11.0
18895.5,4092.8,12.5
2642.6,23263.3,15.9
9998.1,17516.7,37.9
13519.2,18611.4,23.0
5222.5,21524.7,15.9
18865.2,4079.8,20.5
1563.8,5204.0,10.2
5226.3,21531.7,8.5
688.4,6170.4,19.7
10900.3,16453.2,20.1
7619.5,17466.6,15.0
18878.1,4101.3,13.9
7533.8,15812.7,8.5
3337.4,19677.7,25.4
742.4,6167.7,8.7
3512.7,15804.7,6.7
3171.2,6404.7,22.0
8479.8,8138.4,11.2
1989.4,4292.2,36.0
19931.2,9449.2,13.0
2307.7,8745.6,37.3
4285.0,5765.7,10.5
833.6,4064.7,21.1
19925.0,9487.6,18.4
10704.2,7770.9,15.5
4204.7,17573.1,14.2
1932.2,18938.9,6.8
12456.6,19641.1,18.7
4654.0,19840.6,14.4
18512.3,10897.0,11.5
10472.6,14672.6,13.4
4870.8,22404.9,35.0
11094.5,19962.0,10.2
19681.9,13040.7,12.8
1977.7,9547.6,15.1
18968.4,3754.3,21.0
19934.2,9488.6,14.2
15983.8,17637.3,21.9
1943.2,18931.6,11.3
16175.5,15730.8,19.4
5541.4,21886.8,26.3
3147.9,3108.8,21.0
4188.8,17563.9,14.2
18991.7,3752.4,19.9
1944.7,18942.2,3.6
18947.4,3770.1,20.2
16244.6,5423.1,9.3
18923.1,3879.4,35.6
617.6,4537.8,15.0
3358.6,6097.3,30.1
3089.0,5546.2,16.3
18922.5,3879.4,34.1
9807.8,18224.2,18.0
8028.9,14691.7,8.0
18971.5,3748.2,12.0
2571.3,2315.3,18.1
15406.1,8731.8,13.3
16529.2,9550.6,27.9
13616.8,14499.8,12.1
22077.0,6638.0,22.0
14663.7,11429.2,28.2
21187.6,20858.5,21.0
1949.1,18943.3,6.1
1414.0,19789.8,12.5
7848.4,15618.6,12.0
4658.1,19832.6,16.5
22896.7,2666.4,21.4
4652.4,19838.5,9.5
5390.3,5491.2,15.4
14841.5,10339.2,24.9
12299.8,13326.6,12.2
8006.8,16799.8,21.7
641.1,4509.3,14.9
18855.7,4098.0,18.8
12483.0,19644.9,9.3
4204.7,17557.5,21.3
3455.5,3442.0,12.3
16721.1,4817.3,15.0
12315.8,13334.1,4.5
2066.5,4229.0,23.4
3452.8,3442.7,12.1
4480.7,24356.3,13.8
10977.9,12744.9,13.6
3436.1,3429.2,11.4
3458.0,3413.4,17.2
8061.5,16233.4,15.9
7856.0,15639.6,18.2
7416.1,11498.5,18.5
22937.8,2674.1,22.0
8065.9,7989.2,16.9
7419.8,11486.1,17.9
8073.8,7936.3,6.6
3442.6,3443.2,10.5
13713.8,7645.0,18.0
12482.0,19674.9,18.8
8084.2,7952.0,9.0
7061.3,1418.1,11.8
7403.2,11475.1,16.6
21340.8,2708.7,15.3
18873.4,4060.8,13.0
19693.0,22413.9,25.9
2826.2,19739.6,36.9
8086.2,7930.1,10.0
7366.7,11508.7,30.3
19690.3,22339.0,16.5
2755.9,16778.8,14.5
3181.9,1007.2,10.5
13615.9,21265.6,23.2
18648.9,9566.7,17.1
3137.5,4613.7,13.2
22930.9,2678.0,15.6
3052.4,20377.0,18.3
2784.8,19758.7,10.7
22995.8,2481.1,18.4
7224.9,12692.3,15.9
